,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,mood
890,0.22,0.739,160754,0.501,0.862,9,0.132,-8.004,1,0.0408,133.62,4,0.469,happy
891,0.739,0.807,105613,0.229,0.901,10,0.0663,-12.842,1,0.0647,139.967,4,0.348,happy
892,0.707,0.808,207336,0.403,0.929,0,0.193,-13.878,0,0.04,131.952,4,0.513,happy
893,0.0854,0.722,186070,0.386,0.943,11,0.0973,-7.658,0,0.0541,160.003,4,0.385,happy
894,0.133,0.76,107717,0.351,0.255,9,0.409,-11.506,0,0.14,127.07,4,0.366,happy
895,0.248,0.848,213893,0.513,0.559,1,0.302,-6.848,1,0.132,89.027,4,0.788,happy
896,0.221,0.688,279200,0.51,0.812,6,0.0919,-7.236,0,0.0372,87.969,4,0.686,happy
897,0.136,0.634,212093,0.88,0.0,7,0.111,-3.889,1,0.182,86.158,4,0.301,happy
898,0.00687,0.721,273253,0.734,0.0505,2,0.0709,-4.784,0,0.0292,96.026,4,0.957,happy
899,0.772,0.692,190112,0.448,0.87,0,0.347,-13.417,1,0.0286,102.013,4,0.533,happy
900,0.766,0.561,213786,0.895,0.67,2,0.124,-4.903,1,0.0529,86.808,4,0.634,happy
901,0.217,0.687,281027,0.695,0.00806,7,0.0569,-8.95,1,0.032,133.134,4,0.884,happy
902,0.218,0.643,156000,0.547,0.0491,11,0.124,-11.955,1,0.0375,110.59,4,0.803,happy
903,0.926,0.475,215333,0.336,0.927,9,0.0732,-10.475,0,0.0272,80.076,4,0.0988,happy
904,0.0583,0.458,306301,0.423,0.0546,6,0.171,-10.305,0,0.0307,120.317,4,0.373,happy
905,0.0221,0.35,241488,0.646,0.517,1,0.206,-9.218,0,0.0433,121.633,4,0.581,happy
906,2.43e-05,0.46,155667,0.794,2.77e-05,6,0.103,-10.112,1,0.0311,113.596,4,0.848,happy
907,0.621,0.618,128546,0.452,0.374,4,0.122,-11.431,1,0.0296,120.465,3,0.526,happy
908,6.92e-05,0.32,239258,0.353,0.00305,4,0.142,-13.075,1,0.0397,124.068,4,0.554,happy
909,0.051,0.522,138205,0.663,0.00175,7,0.119,-8.407,0,0.034,118.198,4,0.661,happy
910,0.0458,0.258,195394,0.693,0.665,9,0.232,-8.923,1,0.0275,99.889,4,0.669,happy
911,4.58e-06,0.263,181838,0.637,0.00279,9,0.774,-8.963,0,0.0378,159.589,4,0.746,happy
912,0.00849,0.538,192819,0.746,0.35,4,0.216,-8.053,1,0.0306,114.867,4,0.885,happy
913,4.26e-05,0.111,162725,0.857,0.68,11,0.536,-8.422,0,0.0386,170.163,4,0.82,happy
914,6.73e-05,0.259,228484,0.948,0.000976,0,0.11,-9.291,1,0.0521,157.21,4,0.645,happy
915,0.000424,0.19,188336,0.925,0.748,7,0.346,-5.159,1,0.0775,169.062,4,0.269,happy
916,0.000267,0.343,174003,0.884,0.0211,7,0.122,-6.395,1,0.0384,161.608,4,0.87,happy
917,0.026,0.353,232450,0.811,0.851,11,0.0939,-4.778,0,0.0359,200.789,4,0.191,happy
918,0.00355,0.633,230278,0.839,0.0165,9,0.316,-6.076,1,0.0321,126.387,4,0.914,happy
919,0.226,0.757,204521,0.425,2.2e-05,0,0.21,-13.619,0,0.0364,109.532,4,0.854,happy
920,0.202,0.753,329387,0.846,0.037,1,0.0898,-10.234,1,0.0601,118.182,4,0.689,happy
921,0.124,0.714,266693,0.871,0.651,2,0.0666,-11.733,1,0.041,114.944,4,0.735,happy
922,0.346,0.673,292667,0.667,0.784,0,0.103,-10.935,1,0.035,98.05,4,0.603,happy
923,0.00281,0.673,300907,0.594,0.582,0,0.116,-10.312,1,0.0418,115.992,4,0.177,happy
924,0.388,0.307,266960,0.433,9.08e-05,1,0.332,-10.057,1,0.029,160.9,4,0.224,happy
925,0.117,0.411,515960,0.845,0.0146,4,0.0763,-6.821,0,0.0835,132.876,4,0.391,happy
926,0.144,0.632,197933,0.807,0.0211,0,0.125,-5.893,1,0.126,160.174,4,0.784,happy
927,0.0324,0.649,162627,0.883,0.0185,7,0.0658,-5.058,1,0.0306,135.141,4,0.779,happy
928,0.278,0.346,233373,0.511,0.0456,4,0.122,-10.022,0,0.044,134.927,3,0.212,happy
929,0.755,0.58,400467,0.472,0.888,7,0.35,-16.363,1,0.0619,74.067,4,0.558,happy
930,0.581,0.684,332893,0.538,0.857,4,0.0883,-10.551,0,0.0421,149.113,4,0.366,happy
931,0.00606,0.734,541827,0.64,0.37,5,0.0602,-8.471,0,0.0661,103.812,4,0.868,happy
932,0.355,0.707,286947,0.873,0.897,5,0.151,-8.546,1,0.0667,94.118,4,0.772,happy
933,0.261,0.376,224991,0.355,0.947,8,0.428,-9.751,1,0.0317,119.7,4,0.311,happy
934,0.0151,0.639,256491,0.73,0.755,5,0.191,-9.57,0,0.0332,115.339,4,0.692,happy
935,0.0653,0.565,341520,0.61,0.219,7,0.0778,-8.689,1,0.0266,145.111,4,0.542,happy
936,0.265,0.626,276507,0.455,0.895,1,0.0653,-13.305,1,0.0319,91.025,4,0.724,happy
937,0.354,0.663,440093,0.566,0.859,2,0.106,-9.834,1,0.0321,116.003,4,0.233,happy
938,0.162,0.612,308573,0.871,0.51,7,0.617,-4.478,0,0.0334,111.888,4,0.877,happy
939,0.358,0.633,325093,0.673,0.00724,2,0.0744,-6.586,1,0.0356,95.021,4,0.251,happy
940,0.278,0.817,281760,0.446,0.00919,0,0.0749,-14.57,0,0.0333,121.24,4,0.955,happy
941,0.846,0.34,263093,0.115,0.699,2,0.271,-18.103,1,0.0286,93.773,4,0.0961,happy
942,0.0773,0.701,408467,0.513,0.881,7,0.113,-14.369,0,0.034,90.883,4,0.74,happy
943,0.3,0.628,254747,0.762,0.845,10,0.126,-8.128,0,0.0291,95.054,4,0.586,happy
944,0.824,0.68,293533,0.416,0.864,3,0.0787,-8.282,0,0.032,115.963,4,0.481,happy
945,0.527,0.605,335427,0.488,0.713,2,0.0731,-13.19,1,0.0406,89.443,4,0.732,happy
946,0.138,0.591,399133,0.411,0.731,5,0.0823,-16.517,0,0.0383,89.248,4,0.439,happy
947,0.174,0.723,308640,0.432,0.000202,0,0.102,-16.46,0,0.0345,137.75,4,0.746,happy
948,0.681,0.702,245853,0.785,0.269,7,0.298,-5.373,0,0.0265,110.999,4,0.767,happy
949,0.658,0.744,352773,0.57,0.869,7,0.11,-11.233,0,0.0293,119.966,4,0.914,happy
950,0.211,0.768,284293,0.483,5.16e-06,5,0.0365,-8.064,0,0.0474,102.018,4,0.515,happy
951,0.833,0.522,307973,0.166,0.74,7,0.169,-18.425,0,0.0313,151.956,4,0.334,happy
952,0.688,0.693,282507,0.446,0.866,2,0.104,-11.045,1,0.0476,94.012,4,0.53,happy
953,0.875,0.4,163533,0.257,0.894,9,0.123,-14.822,1,0.0305,130.919,4,0.363,happy
954,0.556,0.844,267267,0.603,0.881,5,0.131,-8.527,0,0.0568,103.648,4,0.724,happy
955,0.577,0.678,218373,0.447,0.001,5,0.0697,-15.329,1,0.0429,133.29,4,0.604,happy
956,0.276,0.608,307600,0.721,0.704,0,0.0768,-7.28,1,0.0287,152.442,4,0.716,happy
957,0.584,0.715,269653,0.384,0.00758,10,0.285,-16.362,1,0.0457,82.365,4,0.818,happy
958,0.261,0.74,249680,0.5,0.137,7,0.0918,-7.88,1,0.0306,95.002,4,0.614,happy
959,0.276,0.646,285907,0.357,0.00731,2,0.0652,-17.353,1,0.0253,98.537,4,0.508,happy
960,0.627,0.547,215347,0.489,0.802,7,0.13,-11.236,1,0.0341,81.953,4,0.368,happy
961,0.0401,0.534,305667,0.532,0.00905,9,0.152,-14.182,0,0.0273,98.677,4,0.767,happy
962,0.398,0.754,258453,0.586,0.857,5,0.395,-8.674,0,0.0412,104.008,4,0.614,happy
963,0.612,0.829,307333,0.416,0.00119,1,0.101,-10.123,1,0.0321,110.874,4,0.738,happy
964,0.326,0.727,269816,0.659,0.563,0,0.0559,-7.734,1,0.029,105.035,4,0.841,happy
965,0.508,0.68,281947,0.497,0.142,5,0.0924,-11.688,1,0.0314,96.321,4,0.58,happy
966,0.0369,0.71,234400,0.876,0.808,6,0.128,-9.219,1,0.0346,102.799,4,0.623,happy
967,0.116,0.598,273093,0.713,0.834,7,0.614,-8.974,1,0.0308,101.789,4,0.41,happy
968,0.988,0.355,227400,0.211,0.899,9,0.128,-18.604,1,0.0423,79.219,4,0.133,happy
969,0.871,0.659,304360,0.395,0.825,3,0.207,-13.325,0,0.0311,129.904,4,0.342,happy
970,0.959,0.469,298440,0.245,0.829,1,0.096,-14.382,0,0.0412,139.417,3,0.107,happy
971,0.628,0.771,281000,0.536,0.501,2,0.0822,-9.848,0,0.0475,100.009,4,0.414,happy
972,0.396,0.727,270067,0.537,0.000789,7,0.349,-9.785,1,0.0295,121.493,4,0.954,happy
973,0.583,0.549,212307,0.651,0.0,0,0.121,-7.097,1,0.0323,122.818,4,0.368,happy
974,0.0686,0.548,229093,0.72,0.000232,1,0.107,-9.777,0,0.0409,140.966,4,0.458,happy
975,0.652,0.388,303373,0.338,3.73e-06,10,0.248,-10.054,1,0.0329,177.765,4,0.478,happy
976,0.717,0.843,228427,0.325,0.877,0,0.106,-14.602,1,0.0469,104.991,4,0.883,happy
977,0.6,0.638,206267,0.451,0.911,2,0.107,-17.932,1,0.0431,97.748,4,0.704,happy
978,0.66,0.579,237853,0.447,0.863,9,0.234,-11.226,1,0.0357,139.135,4,0.438,happy
979,0.781,0.773,310880,0.478,0.842,9,0.187,-14.37,1,0.0375,135.017,4,0.767,happy
980,0.271,0.677,286733,0.506,0.742,10,0.103,-10.788,1,0.0291,123.766,4,0.628,happy
981,0.0301,0.67,335280,0.734,0.649,11,0.0646,-6.541,0,0.0286,123.99,4,0.525,happy
982,0.597,0.543,261103,0.298,1.49e-06,0,0.0804,-9.167,1,0.0683,125.523,4,0.254,happy
983,0.0969,0.683,406947,0.529,0.904,6,0.0706,-7.976,1,0.043,123.01,4,0.637,happy
984,0.00397,0.722,362785,0.82,0.902,11,0.163,-7.163,0,0.0897,118.005,4,0.801,happy
985,0.303,0.838,213382,0.706,0.863,7,0.0712,-7.626,0,0.067,118.017,4,0.776,happy
986,0.161,0.421,184720,0.654,1.32e-06,9,0.451,-7.309,0,0.382,178.712,4,0.0924,happy
987,0.469,0.872,232520,0.818,6.7e-05,4,0.179,-5.24,0,0.124,111.997,4,0.934,happy
988,0.0888,0.607,245816,0.469,0.202,3,0.112,-6.603,0,0.061,85.983,4,0.291,happy
989,0.0411,0.753,185947,0.564,0.0,9,0.285,-6.682,0,0.217,110.279,4,0.573,happy
990,0.773,0.652,252016,0.414,0.000483,2,0.122,-5.754,0,0.031,88.983,4,0.219,happy
991,0.176,0.525,256800,0.72,0.0066,11,0.0769,-6.916,0,0.169,91.706,4,0.484,happy
992,0.846,0.41,311837,0.169,0.00322,5,0.118,-11.42,0,0.0482,89.494,4,0.206,happy
993,0.619,0.698,249847,0.423,0.0403,7,0.0902,-9.83,0,0.0494,148.083,4,0.298,happy
994,0.331,0.778,224000,0.535,0.0551,4,0.123,-7.987,0,0.0966,112.063,4,0.377,happy
995,0.142,0.835,108927,0.852,0.0,8,0.377,-4.574,0,0.0757,130.109,4,0.697,happy
996,0.364,0.788,194023,0.711,2.07e-05,1,0.0838,-7.811,0,0.0597,104.149,4,0.802,happy
997,0.00137,0.669,249293,0.809,0.0,7,0.38,-7.146,1,0.147,97.885,4,0.572,happy
998,0.711,0.719,301639,0.487,8.36e-05,9,0.0958,-6.21,0,0.0604,121.729,4,0.345,happy
999,0.003,0.788,197547,0.472,0.0322,0,0.59,-9.021,1,0.0475,130.084,4,0.257,happy
1000,0.0229,0.76,245000,0.891,0.0869,11,0.298,-5.852,0,0.0372,120.264,4,0.966,happy
1001,0.00836,0.818,222640,0.705,0.00233,6,0.613,-6.679,1,0.177,138.559,4,0.772,happy
1002,0.572,0.785,258747,0.394,0.000801,4,0.111,-8.01,1,0.0392,100.002,4,0.131,happy
1003,0.0126,0.836,253711,0.678,0.00205,5,0.369,-8.206,0,0.099,116.02,4,0.633,happy
1004,0.42,0.927,280878,0.551,0.0346,9,0.298,-6.624,0,0.0921,123.042,4,0.665,happy
1005,0.205,0.802,261881,0.607,0.000748,11,0.246,-11.028,0,0.289,96.916,4,0.274,happy
1006,0.0957,0.845,269815,0.57,0.414,0,0.0813,-8.441,1,0.0802,113.003,4,0.466,happy
1007,0.0763,0.612,248400,0.941,4.02e-06,6,0.0902,-2.589,0,0.11,106.017,4,0.537,happy
1008,0.279,0.625,266820,0.398,0.747,9,0.0893,-10.218,0,0.0338,86.992,4,0.265,happy
1009,0.584,0.8,287228,0.427,0.0371,6,0.104,-7.923,1,0.0346,113.975,4,0.218,happy
1010,0.274,0.833,222289,0.366,0.885,2,0.0673,-8.916,1,0.0647,91.072,4,0.141,happy
1011,0.557,0.734,229238,0.479,0.00071,0,0.0859,-8.285,0,0.0341,90.029,4,0.409,happy
1012,0.706,0.362,342604,0.236,0.139,9,0.109,-11.081,1,0.0468,88.421,4,0.0434,happy
1013,0.527,0.491,257329,0.307,0.391,8,0.1,-7.99,0,0.0303,89.567,4,0.165,happy
1014,0.0684,0.944,276785,0.514,0.00209,5,0.103,-7.895,1,0.195,120.004,4,0.331,happy
1015,0.364,0.763,268438,0.327,0.866,9,0.124,-7.563,1,0.031,114.014,4,0.556,happy
1016,0.573,0.738,130266,0.706,0.00052,9,0.387,-4.965,0,0.131,100.028,4,0.695,happy
1017,0.00383,0.689,126465,0.858,0.0,4,0.129,-2.868,1,0.161,153.977,4,0.643,happy
1018,0.0227,0.893,60000,0.61,0.00744,4,0.102,-5.691,0,0.0488,136.64,4,0.778,happy
1019,0.477,0.736,274938,0.828,0.0,11,0.251,-5.835,0,0.284,91.224,4,0.899,happy
1020,0.0679,0.927,207467,0.517,0.0,1,0.174,-6.489,1,0.361,95.525,4,0.616,happy
1021,0.585,0.931,166773,0.409,1.12e-06,3,0.0946,-8.059,0,0.163,95.011,4,0.715,happy
1022,0.0461,0.834,258688,0.878,0.0,8,0.334,-9.484,1,0.15,102.848,4,0.418,happy
1023,0.0393,0.535,320267,0.505,0.0,2,0.0923,-8.926,0,0.245,99.935,4,0.495,happy
1024,0.327,0.728,172893,0.832,0.0,7,0.504,-6.827,1,0.267,95.051,4,0.825,happy
1025,0.0453,0.865,268827,0.665,0.0,7,0.224,-6.289,1,0.073,111.113,4,0.331,happy
1026,0.125,0.813,224533,0.703,1.26e-06,11,0.237,-5.077,0,0.268,94.828,4,0.241,happy
1027,0.0146,0.763,325507,0.786,0.0114,10,0.0817,-6.472,0,0.229,93.857,4,0.504,happy
1028,0.0316,0.728,218773,0.381,0.0,7,0.342,-14.809,1,0.322,92.051,4,0.465,happy
1029,0.0503,0.881,216693,0.361,0.0046,11,0.254,-14.727,0,0.237,96.43,4,0.797,happy
1030,0.47,0.889,302760,0.818,0.0,9,0.179,-4.639,1,0.253,96.063,4,0.782,happy
1031,0.0643,0.913,319320,0.712,0.00176,1,0.117,-6.455,0,0.265,96.145,4,0.449,happy
1032,0.43,0.78,252747,0.575,0.0,9,0.143,-7.247,0,0.273,84.492,4,0.773,happy
1033,0.256,0.831,319360,0.682,0.0,7,0.494,-5.697,1,0.238,91.771,4,0.6,happy
1034,0.158,0.696,309800,0.636,1.28e-05,10,0.338,-6.915,0,0.335,81.593,4,0.358,happy
1035,0.241,0.579,273427,0.818,0.0,9,0.775,-7.635,0,0.313,173.832,4,0.753,happy
1036,0.0281,0.725,240027,0.64,0.0,5,0.099,-7.905,0,0.332,166.028,3,0.915,happy
1037,0.143,0.843,270507,0.806,0.0,4,0.0771,-5.946,0,0.269,94.948,4,0.613,happy
1038,0.184,0.866,226133,0.534,0.266,11,0.0929,-9.201,1,0.229,98.243,4,0.841,happy
1039,0.2,0.9,236800,0.62,0.00156,4,0.0647,-6.518,0,0.312,94.121,4,0.867,happy
1040,0.32,0.634,228173,0.763,3.4e-06,0,0.237,-7.216,1,0.323,94.981,4,0.519,happy
1041,0.0394,0.665,293973,0.91,0.0,6,0.227,-4.682,0,0.223,84.099,4,0.887,happy
1042,0.00138,0.775,210840,0.734,0.0,7,0.304,-5.41,1,0.215,90.001,4,0.342,happy
1043,0.274,0.678,290573,0.794,1.68e-06,10,0.124,-6.186,0,0.14,87.374,4,0.54,happy
1044,0.173,0.848,251573,0.666,0.000699,0,0.129,-6.547,1,0.274,96.662,4,0.744,happy
1045,0.0424,0.835,244253,0.718,0.0,1,0.258,-6.405,1,0.232,94.387,4,0.507,happy
1046,0.555,0.512,252027,0.514,0.00958,11,0.126,-11.562,0,0.387,181.033,4,0.565,happy
1047,0.00602,0.634,237027,0.845,5.29e-06,11,0.0598,-5.058,0,0.352,94.0,4,0.929,happy
1048,0.105,0.823,165233,0.809,0.0,0,0.354,-3.871,0,0.206,91.008,4,0.862,happy
1049,0.148,0.782,223547,0.589,0.0,1,0.164,-4.827,1,0.189,90.438,4,0.869,happy
1050,0.0956,0.552,154480,0.728,0.0,1,0.222,-7.497,1,0.511,171.942,4,0.86,happy
1051,0.0274,0.928,218107,0.536,0.0,11,0.0907,-13.656,0,0.266,93.689,4,0.701,happy
1052,0.275,0.875,274093,0.658,0.0,0,0.122,-3.641,1,0.359,92.038,4,0.661,happy
1053,0.33,0.798,260000,0.744,0.000106,7,0.292,-5.328,0,0.136,82.356,4,0.794,happy
1054,0.00776,0.614,234093,0.543,3.28e-05,5,0.383,-7.178,1,0.374,178.422,4,0.485,happy
1055,0.00239,0.801,278387,0.91,0.000891,2,0.0737,-6.566,1,0.225,87.277,4,0.805,happy
1056,0.0293,0.872,307773,0.723,0.0,1,0.327,-5.968,1,0.247,93.279,4,0.843,happy
1057,0.144,0.598,262507,0.732,0.0,4,0.508,-7.013,1,0.425,172.329,4,0.595,happy
1058,0.156,0.846,259000,0.416,9.34e-06,10,0.238,-13.767,0,0.118,96.188,4,0.645,happy
1059,0.125,0.59,286440,0.672,1.04e-06,1,0.147,-11.792,1,0.412,206.247,4,0.688,happy
1060,0.145,0.901,229827,0.697,0.0,9,0.287,-3.439,1,0.28,93.941,4,0.67,happy
1061,0.175,0.656,203233,0.879,0.0,6,0.442,-5.783,1,0.312,94.895,4,0.668,happy
1062,0.176,0.765,215200,0.88,1e-05,1,0.139,-4.361,1,0.116,168.96,4,0.929,happy
1063,0.0578,0.874,281600,0.63,0.00479,1,0.0582,-3.585,1,0.298,95.0,4,0.717,happy
1064,0.229,0.802,160736,0.709,2.33e-06,11,0.0514,-6.354,0,0.0893,147.043,4,0.675,happy
1065,0.423,0.714,139293,0.479,1.61e-05,4,0.165,-9.381,0,0.188,91.01,4,0.625,happy
1066,0.00836,0.818,222640,0.705,0.00233,6,0.613,-6.679,1,0.177,138.559,4,0.772,happy
1067,5.54e-05,0.436,174760,0.896,0.00995,0,0.165,-4.736,1,0.0384,174.962,4,0.933,happy
1068,0.00301,0.471,177280,0.924,0.0,8,0.313,-3.906,1,0.0584,154.962,4,0.716,happy
1069,0.821,0.739,146390,0.522,0.00124,7,0.233,-12.304,0,0.151,138.263,4,0.619,happy
1070,0.0932,0.801,181747,0.718,0.0331,2,0.186,-7.357,1,0.0421,122.994,4,0.758,happy
1071,0.0141,0.633,197947,0.537,3.72e-05,6,0.103,-10.45,0,0.0544,117.907,4,0.889,happy
1072,0.0496,0.714,72187,0.567,0.000115,6,0.0586,-10.738,1,0.0325,127.972,4,0.954,happy
1073,0.389,0.823,162663,0.544,0.165,5,0.108,-10.077,1,0.0358,121.968,4,0.826,happy
1074,0.362,0.871,183896,0.749,0.00835,6,0.363,-5.759,1,0.0968,131.979,4,0.963,happy
1075,0.00304,0.512,217027,0.483,0.0011,0,0.12,-7.798,1,0.0298,160.009,4,0.367,happy
1076,0.117,0.817,130714,0.577,0.000385,6,0.183,-8.63,0,0.0659,112.025,4,0.928,happy
1077,0.28,0.725,151578,0.543,0.475,6,0.113,-9.089,1,0.0387,140.051,4,0.415,happy
1078,0.0406,0.621,237800,0.873,9.1e-06,5,0.0824,-3.067,0,0.0369,97.96,4,0.873,happy
1079,0.0245,0.664,372867,0.848,0.000127,11,0.172,-4.51,0,0.0322,104.998,4,0.502,happy
1080,0.0295,0.569,249587,0.84,0.000118,1,0.0995,-4.123,1,0.118,183.059,3,0.749,happy
1081,0.00307,0.731,239267,0.664,0.35,0,0.133,-5.474,1,0.0302,118.018,4,0.661,happy
1082,0.0941,0.687,252307,0.617,1.27e-05,4,0.0898,-5.213,1,0.0287,121.079,4,0.665,happy
1083,0.274,0.927,198305,0.525,0.238,8,0.0672,-8.256,0,0.0667,118.023,4,0.778,happy
1084,0.613,0.686,232067,0.494,5.8e-05,1,0.402,-7.093,1,0.0355,168.946,4,0.7,happy
1085,0.0253,0.473,152761,0.621,0.000366,11,0.19,-8.698,0,0.0291,173.083,4,0.782,happy
1086,0.0688,0.547,203507,0.816,0.0,8,0.127,-6.165,0,0.0624,102.765,4,0.722,happy
1087,0.172,0.742,260520,0.546,0.38,1,0.115,-7.694,1,0.0315,104.996,4,0.868,happy
1088,0.00121,0.352,222973,0.911,0.0,1,0.0995,-5.23,1,0.0747,148.033,4,0.236,happy
1089,0.257,0.871,198440,0.701,7.52e-06,5,0.0589,-5.594,0,0.0458,126.975,4,0.716,happy
1090,0.0667,0.864,181792,0.532,0.000139,9,0.0618,-5.288,1,0.05,115.006,4,0.663,happy
1091,0.158,0.706,176250,0.631,0.000607,0,0.0374,-7.711,1,0.0553,160.064,4,0.424,happy
1092,0.201,0.818,138000,0.623,0.0,9,0.112,-5.901,0,0.043,120.104,4,0.968,happy
1093,0.372,0.933,171696,0.255,0.000281,1,0.0612,-11.092,0,0.0539,112.031,4,0.929,happy
1094,0.179,0.745,190470,0.387,0.00633,1,0.0736,-12.839,0,0.0327,95.985,4,0.772,happy
1095,0.118,0.619,255827,0.848,0.0,11,0.353,-5.084,0,0.38,113.928,4,0.752,happy
1096,0.252,0.767,210193,0.663,2.41e-05,9,0.106,-4.988,0,0.0333,112.017,4,0.821,happy
1097,0.235,0.848,197638,0.712,0.0199,10,0.116,-6.664,0,0.0653,129.941,4,0.79,happy
1098,0.683,0.646,176732,0.682,4.84e-06,7,0.107,-5.847,1,0.0759,131.895,4,0.421,happy
1099,0.0115,0.64,216320,0.74,0.00678,4,0.167,-4.083,1,0.0284,116.879,4,0.785,happy
1100,0.049,0.75,159595,0.585,0.00552,9,0.155,-7.576,0,0.0285,102.331,4,0.584,happy
1101,0.0279,0.707,204014,0.768,0.000292,7,0.169,-7.072,1,0.0323,139.985,4,0.832,happy
1102,0.061,0.74,135581,0.688,0.0,5,0.138,-4.361,0,0.0916,115.035,4,0.935,happy
1103,0.156,0.682,178000,0.683,2.32e-05,8,0.273,-6.444,0,0.0287,120.023,4,0.64,happy
1104,0.0371,0.643,165853,0.849,0.0,2,0.058,-5.428,1,0.0526,162.152,4,0.903,happy
1105,0.00073,0.563,191707,0.739,1.45e-05,6,0.0822,-4.239,0,0.0416,139.0,4,0.775,happy
1106,0.0268,0.682,182747,0.765,3.42e-05,1,0.188,-5.021,0,0.0395,90.807,4,0.567,happy
1107,0.00543,0.611,218107,0.797,0.00137,6,0.26,-7.627,0,0.0533,120.041,4,0.518,happy
1108,0.0221,0.624,193373,0.899,0.000137,0,0.0975,-5.709,1,0.0296,104.061,4,0.79,happy
1109,0.0641,0.595,204812,0.896,5.82e-05,10,0.0748,-2.951,1,0.047,118.001,4,0.567,happy
1110,0.0387,0.545,209386,0.968,0.00325,9,0.331,-3.553,0,0.0853,169.965,4,0.527,happy
1111,0.00847,0.56,218013,0.936,0.0,3,0.161,-5.835,1,0.0439,112.96,4,0.371,happy
1112,0.0265,0.44,229347,0.778,1.04e-06,1,0.151,-1.786,0,0.0327,148.038,4,0.304,happy
1113,0.0807,0.636,208760,0.676,0.0,2,0.0831,-3.442,1,0.0263,113.98,4,0.273,happy
1114,0.0673,0.309,195121,0.883,0.00111,9,0.0849,-3.825,1,0.0808,159.488,4,0.312,happy
1115,0.237,0.72,243773,0.744,0.0,1,0.255,-6.938,0,0.12,78.953,4,0.619,happy
1116,0.58,0.559,183012,0.655,0.000155,6,0.124,-6.792,1,0.051,160.016,4,0.667,happy
1117,9.04e-05,0.497,197200,0.97,0.000674,10,0.101,-4.851,0,0.0836,138.081,4,0.689,happy
1118,0.0495,0.612,240400,0.807,0.0177,10,0.101,-2.81,1,0.0336,124.053,4,0.398,happy
1119,0.0288,0.634,175440,0.599,0.0,2,0.197,-5.447,1,0.0365,112.215,4,0.312,happy
1120,3.84e-05,0.345,147062,0.941,0.633,9,0.0511,-9.918,1,0.0466,179.626,4,0.407,happy
1121,0.0164,0.699,276693,0.812,0.000763,0,0.105,-6.005,1,0.0377,138.185,4,0.662,happy
1122,0.00579,0.494,229093,0.842,0.0,7,0.122,-4.784,1,0.0843,162.011,4,0.574,happy
1123,0.186,0.548,272394,0.532,0.000263,5,0.217,-7.596,1,0.0323,85.03,4,0.405,happy
1124,0.0483,0.691,161124,0.631,1.13e-05,2,0.104,-6.478,1,0.0368,92.004,4,0.8,happy
1125,0.249,0.728,193030,0.638,0.0,5,0.116,-6.455,0,0.0336,130.014,4,0.872,happy
1126,0.0438,0.636,175493,0.849,0.0,0,0.372,-7.075,1,0.106,156.036,4,0.917,happy
1127,0.145,0.733,239600,0.71,0.115,5,0.0956,-5.849,0,0.0292,127.975,4,0.965,happy
1128,0.00112,0.504,155147,0.708,0.000424,11,0.788,-5.896,0,0.0343,82.009,4,0.51,happy
1129,0.0395,0.837,288624,0.636,0.00125,1,0.342,-7.643,1,0.086,145.972,4,0.274,happy
1130,0.158,0.461,322000,0.653,0.0,6,0.197,-8.617,1,0.327,81.628,1,0.588,happy
1131,0.0616,0.811,194227,0.621,0.0,7,0.111,-6.986,1,0.338,119.948,4,0.189,happy
1132,0.035,0.685,250187,0.872,0.0,1,0.228,-5.828,1,0.294,85.85,4,0.546,happy
1133,0.392,0.861,198621,0.637,0.0,6,0.0929,-7.701,0,0.133,87.006,4,0.754,happy
1134,0.607,0.814,216907,0.619,0.0,11,0.0829,-7.82,0,0.218,124.073,4,0.625,happy
1135,0.0664,0.687,278667,0.59,2.75e-05,8,0.0772,-6.756,1,0.0474,126.026,4,0.0742,happy
1136,0.584,0.535,225000,0.819,0.0,8,0.16,-6.792,1,0.455,150.451,4,0.581,happy
1137,0.184,0.778,183333,0.934,0.0,9,0.123,-3.488,1,0.321,98.97,4,0.803,happy
1138,0.197,0.814,269658,0.737,0.0,7,0.0954,-4.826,1,0.259,171.687,4,0.461,happy
1139,0.00428,0.842,303400,0.657,0.0,6,0.112,-4.349,0,0.224,140.057,4,0.707,happy
1140,0.5,0.773,244446,0.634,1.98e-06,5,0.128,-5.165,1,0.0861,95.502,4,0.521,happy
1141,0.511,0.691,202040,0.64,0.0,0,0.409,-6.441,1,0.369,138.672,4,0.163,happy
1142,0.0392,0.761,169147,0.586,0.0,0,0.0558,-5.368,1,0.359,149.804,4,0.719,happy
1143,0.187,0.924,178373,0.385,0.0,1,0.132,-7.049,1,0.185,129.976,4,0.39,happy
1144,0.0858,0.825,382307,0.672,0.0,0,0.123,-7.108,1,0.418,147.01,4,0.246,happy
1145,0.00207,0.836,213358,0.579,0.0,9,0.11,-6.164,1,0.243,85.486,4,0.431,happy
1146,0.0805,0.705,138872,0.816,0.0,10,0.476,-7.046,0,0.32,94.211,4,0.929,happy
1147,0.329,0.853,232960,0.661,0.0,6,0.0803,-8.584,1,0.247,88.053,4,0.786,happy
1148,0.0101,0.898,204286,0.58,0.0,8,0.169,-7.632,0,0.26,84.018,4,0.661,happy
